"particle_id","x_um","y_um","area_um2","major_um","minor_um","feret_min_um","feret_max_um","material","quality","source_file","x_norm","y_norm"
"594",2174.20237744475,-1767.87603274829,807.077,42.334,24.514,24.389,42.725,"Polyamide (PA)",71.19,"Comparstic Raman F2Ba Au IAEA 240930.csv",-3182.87857561122,-4094.08039447409
"500",10187.0377076031,3866.02323148545,484.114,25.573,25.167,24.634,26.187,"Polyamide (PA)",71.04,"Comparstic Raman F2Ba Au IAEA 240930.csv",4829.95675454713,1539.81886975965
"559",2198.88728353422,-2709.92093723245,332.52,23.122,21.518,20.361,23.758,"Polyacrylamide/acrylate",70.93,"Comparstic Raman F2Ba Au IAEA 240930.csv",-3158.19366952175,-5036.12529895825
"512",6481.43145626537,-596.204094873716,535.03,29.57,26.101,26.101,30.85,"Polyacrylamide/acrylate",70.21,"Comparstic Raman F2Ba Au IAEA 240930.csv",1124.3505032094,-2922.40845659952
"118",9996.44726988908,1511.19800406678,410.953,30.732,18.962,18.962,32.003,"Polyacrylamide/acrylate",70.17,"Comparstic Raman F2Ba Au IAEA 240930.csv",4639.36631683311,-815.006357659024
"427",7035.40667431974,4849.97506956336,495.154,40.877,22.762,22.762,40.795,"Polyacrylamide/acrylate",69.8,"Comparstic Raman F2Ba Au IAEA 240930.csv",1678.32572126377,2523.77070783756
"93",4440.6211970081,-3288.00699379281,411.283,26.47,20.142,20.142,27.555,"Polyacrylamide/acrylate",69.78,"Comparstic Raman F2Ba Au IAEA 240930.csv",-916.459756047872,-5614.21135551861
"696",4972.2077793069,4499.79384364298,351.634,25.043,20.095,20.018,26.43,"Polyacrylamide/acrylate",69.48,"Comparstic Raman F2Ba Au IAEA 240930.csv",-384.873173749073,2173.58948191718
"308",5457.29488734414,4062.92841261772,592.208,48.688,18.032,18.032,48.222,"Polyacrylamide/acrylate",69.09,"Comparstic Raman F2Ba Au IAEA 240930.csv",100.213934288167,1736.72405089192
"249",4678.28517656717,4131.24245505137,349.162,34.603,17.133,16.929,36.533,"Polyacrylamide/acrylate",68.36,"Comparstic Raman F2Ba Au IAEA 240930.csv",-678.795776488802,1805.03809332557
"304",979.567736231136,3074.95810145548,413.59,32.723,19.022,19.022,32.722,"Polyurethane (PU)",68.2,"Comparstic Raman F2Ba Au IAEA 240930.csv",-4377.51321682484,748.753739729676
"86",6938.38925271229,1516.36461231807,3342.497,85.642,51.682,51.68,86.11,"Polyethylene terephtalate (PET)",67.26,"Comparstic Raman F2Ba Au IAEA 240930.csv",1581.30829965632,-809.839749407734
"456",10319.0732518026,2880.34919065711,538.326,28.129,25.259,25.259,29.339,"Polyamide (PA)",66.75,"Comparstic Raman F2Ba Au IAEA 240930.csv",4961.99229874663,554.144828931306
"234",1339.5081110706,2229.35655099529,437.153,24.087,23.809,23.749,25.979,"Polyethylene (PE)",66.19,"Comparstic Raman F2Ba Au IAEA 240930.csv",-4017.57284198537,-96.8478107305136
"39",7948.7481996301,2475.05747672303,401.067,25.602,23.564,19.178,32.068,"Polyacrylamide/acrylate",65.75,"Comparstic Raman F2Ba Au IAEA 240930.csv",2591.66724657413,148.853114997226
"340",3004.30410315108,3045.6806546982,498.12,34.051,20.281,20.281,33.87,"Polyacrylamide/acrylate",65.53,"Comparstic Raman F2Ba Au IAEA 240930.csv",-2352.77684990489,719.476292972397
"89",5618.03381071743,6866.67449031464,637.357,37.248,26.651,26.651,37.314,"Polyacrylamide/acrylate",65.25,"Comparstic Raman F2Ba Au IAEA 240930.csv",260.952857661458,4540.47012858884
"353",5300.00036947171,4038.24350652825,649.056,30.213,27.726,27.698,32.862,"Polyamide (PA)",63.12,"Comparstic Raman F2Ba Au IAEA 240930.csv",-57.080583584263,1712.03914480245
"268",10578.5517995338,-2327.01785905394,614.782,29.59,27.775,25.673,33.118,"Polyacrylamide/acrylate",62.51,"Comparstic Raman F2Ba Au IAEA 240930.csv",5221.47084647783,-4653.22222077974
"16",5042.81809207445,5447.5794239619,920.608,37.191,32.619,31.803,39.168,"Polyethylene terephtalate (PET)",61.4,"Comparstic Raman F2Ba Au IAEA 240930.csv",-314.262860981523,3121.3750622361
"413",4689.76652823669,1225.31234749572,377.833,31.321,17.458,17.458,31.321,"Polyvinyl Chloride (PVC)",61.07,"Comparstic Raman F2Ba Au IAEA 240930.csv",-667.314424819283,-1100.89201423008
"153",5896.4565887033,1479.6242869756,346.361,33.109,17.656,17.118,34.145,"Polyacrylamide/acrylate",60.14,"Comparstic Raman F2Ba Au IAEA 240930.csv",539.375635647328,-846.580074750204
"156",10815.6417115094,682.818481110873,779.724,40.759,28.102,28.102,41.491,"Polyvinyl Chloride (PVC)",59.94,"Comparstic Raman F2Ba Au IAEA 240930.csv",5458.56075845343,-1643.38588061493
"187",9857.52291468788,-2209.90807202483,529.593,29.519,26.43,26.407,32.474,"Polyacrylamide/acrylate",59.84,"Comparstic Raman F2Ba Au IAEA 240930.csv",4500.44196163191,-4536.11243375063
"275",3503.16883319175,-3658.85465271832,403.209,35.111,22.856,22.856,35.028,"Polyacrylamide/acrylate",59.46,"Comparstic Raman F2Ba Au IAEA 240930.csv",-1853.91211986422,-5985.05901444412
"649",1307.36032639595,183.37968348673,657.459,42.18,20.694,20.694,39.84,"Polyamide (PA)",59.23,"Comparstic Raman F2Ba Au IAEA 240930.csv",-4049.72062666002,-2142.82467823907
"154",9004.45848564251,4268.44460750214,351.469,33.557,19.385,19.385,32.148,"Polyacrylamide/acrylate",59.04,"Comparstic Raman F2Ba Au IAEA 240930.csv",3647.37753258654,1942.24024577634
"638",7932.10023970929,1789.04671446918,330.872,35.227,19.812,19.812,34.1,"Polyvinyl Chloride (PVC)",58.2,"Comparstic Raman F2Ba Au IAEA 240930.csv",2575.01928665332,-537.157647256624
"324",5818.38339735056,1297.07079543022,438.801,27.693,23.561,22.451,31,"Polyvinyl Chloride (PVC)",58.12,"Comparstic Raman F2Ba Au IAEA 240930.csv",461.302444294587,-1029.13356629558
"723",5736.86580049697,111.04716796875,508.831,42.54,18.219,18.219,42.481,"Cellulose Acetate Butyrate (CAB)",57.71,"Comparstic Raman F2Ba Au IAEA 240930.csv",379.784847440998,-2215.15719375705
"288",6886.72317019945,-324.670127889554,341.418,31.835,22.336,20.282,35.722,"Polyacrylamide/acrylate",56.69,"Comparstic Raman F2Ba Au IAEA 240930.csv",1529.64221714348,-2650.87448961536
"583",190.224808951599,1852.19414865154,1445.257,44.954,42.715,41.299,46.725,"Polyacrylamide/acrylate",56.22,"Comparstic Raman F2Ba Au IAEA 240930.csv",-5166.85614410437,-474.010213074264
"748",10062.4650419888,4428.03539570848,620.22,29.972,29.65,25.736,37.751,"Cellulose Acetate Butyrate (CAB)",56.01,"Comparstic Raman F2Ba Au IAEA 240930.csv",4705.38408893283,2101.83103398268
"136",10195.6487213553,715.540333369006,327.411,39.7,14.657,14.657,40.759,"Polyamide (PA)",55.64,"Comparstic Raman F2Ba Au IAEA 240930.csv",4838.56776829933,-1610.6640283568
"221",9622.15520546272,5128.39784754923,666.687,31.207,28.818,27.958,32.441,"Polyacrylamide/acrylate",54.14,"Comparstic Raman F2Ba Au IAEA 240930.csv",4265.07425240675,2802.19348582343
"166",7672.62169197813,680.52221077697,352.128,30.381,22.137,22.137,32.88,"Polyacrylamide/acrylate",53.88,"Comparstic Raman F2Ba Au IAEA 240930.csv",2315.54073892216,-1645.68215094883
"71",2702.91862182617,-3251.26666845034,468.296,42.231,16.856,16.856,42.216,"Polycarbonate (PC)",53.53,"Comparstic Raman F2Ba Au IAEA 240930.csv",-2654.1623312298,-5577.47103017614
"69",896.327936627112,-2075.00218990796,412.601,26.101,21.843,20.738,27.603,"Polyvinyl Chloride (PVC)",53.44,"Comparstic Raman F2Ba Au IAEA 240930.csv",-4460.75301642886,-4401.20655163376
"780",7836.80502085227,1650.69642685146,1228.905,97.517,33.386,33.386,99.888,"Polyamide (PA)",52.56,"Comparstic Raman F2Ba Au IAEA 240930.csv",2479.7240677963,-675.507934874344
"576",6428.0431710021,-2747.23533015839,395.959,26.76,22.249,22.249,29.796,"Polyacrylamide/acrylate",51.94,"Comparstic Raman F2Ba Au IAEA 240930.csv",1070.96221794613,-5073.43969188419
"309",6303.47050538781,-1425.1576854131,519.376,32.409,21.563,21.563,32.605,"Polyethylene (PE)",51.93,"Comparstic Raman F2Ba Au IAEA 240930.csv",946.389552331837,-3751.3620471389
"240",660.960227401941,1393.51414945419,490.376,31,20.666,20.666,31,"Polyvinyl Chloride (PVC)",51.86,"Comparstic Raman F2Ba Au IAEA 240930.csv",-4696.12072565403,-932.690212271614
"510",131.669915437045,1945.76716475813,629.942,30.33,30.33,27.226,36.939,"Polyacrylamide/acrylate",51.3,"Comparstic Raman F2Ba Au IAEA 240930.csv",-5225.41103761893,-380.437196967674
"472",5994.04807789423,6040.01717010916,1847.477,63.336,39.744,39.744,63.429,"Polyacrylamide/acrylate",51.12,"Comparstic Raman F2Ba Au IAEA 240930.csv",636.967124838257,3713.81280838336
"120",9699.0802616485,4289.68510809075,1210.78,40.795,37.732,37.314,42.298,"Polyethylene terephtalate (PET)",51.07,"Comparstic Raman F2Ba Au IAEA 240930.csv",4341.99930859253,1963.48074636495
"587",3167.91336444175,5838.51944830908,615.936,31.378,24.793,24.689,32.88,"Polyacrylamide/acrylate",50.31,"Comparstic Raman F2Ba Au IAEA 240930.csv",-2189.16758861422,3512.31508658328
"49",7602.01137921058,-3211.08193760702,393.157,25.833,21.241,21.088,27.47,"Polyurethane (PU)",49.83,"Comparstic Raman F2Ba Au IAEA 240930.csv",2244.93042615461,-5537.28629933282
"686",8312.7070475539,-2976.28829596533,3750.485,139.39,44.087,44.085,142.999,"Polyamide (PA)",49.67,"Comparstic Raman F2Ba Au IAEA 240930.csv",2955.62609449793,-5302.49265769113
"6",11792.1306710021,12.8816111943497,430.232,27.205,21.843,21.72,28.497,"Polyvinyl Chloride (PVC)",48.82,"Comparstic Raman F2Ba Au IAEA 240930.csv",6435.04971794613,-2313.32275053145
"283",2956.65649372257,2182.28300915026,518.223,37.527,19.505,19.505,37.314,"Polyvinyl Chloride (PVC)",45.51,"Comparstic Raman F2Ba Au IAEA 240930.csv",-2400.4244593334,-143.921352575544
"743",3497.42815735699,5575.02242749358,703.762,42.889,23.343,23.343,43.131,"Polyacrylamide/acrylate",45.29,"Comparstic Raman F2Ba Au IAEA 240930.csv",-1859.65279569898,3248.81806576778
"352",11404.6350521558,-380.928751070205,439.295,31.284,20.477,20.477,31.574,"Polyvinyl Chloride (PVC)",44.83,"Comparstic Raman F2Ba Au IAEA 240930.csv",6047.55409909983,-2707.13311279601
"170",7653.67746172342,4820.69762280608,28243.567,684.286,88.538,88.538,681.487,"Polyacrylamide/acrylate",44.6,"Comparstic Raman F2Ba Au IAEA 240930.csv",2296.59650866745,2494.49326108028
"617",9239.82619486768,1050.79580211901,667.84,32.148,29.852,25.274,38.969,"Polyacrylamide/acrylate",44.19,"Comparstic Raman F2Ba Au IAEA 240930.csv",3882.74524181171,-1275.40855960679
"698",8531.42679685826,4491.75689747432,395.959,32.091,30.294,29.848,35.018,"Polyacrylamide/acrylate",43.88,"Comparstic Raman F2Ba Au IAEA 240930.csv",3174.34584380229,2165.55253574852
"785",9571.63725811683,863.075702322346,885.016,50.072,28.319,28.319,51.012,"Polycarbonate (PC)",43.73,"Comparstic Raman F2Ba Au IAEA 240930.csv",4214.55630506086,-1463.12865940346
"526",9887.37442902864,1925.67479933647,524.485,36.483,18.173,18.173,37.483,"Polyvinyl Chloride (PVC)",42.98,"Comparstic Raman F2Ba Au IAEA 240930.csv",4530.29347597267,-400.529562389334
"592",802.754920520519,-707.573206068065,315.218,28.882,22.181,22.181,29.277,"Polyacrylamide/acrylate",40.65,"Comparstic Raman F2Ba Au IAEA 240930.csv",-4554.32603253545,-3033.77756779387
"515",3456.09529134671,2820.6461619756,392.334,31.574,17.222,17.222,31.574,"Polyamide (PA)",40.31,"Comparstic Raman F2Ba Au IAEA 240930.csv",-1900.98566170926,494.441800249796
"792",1876.26130162069,-3120.95332700128,598.964,36.442,25.676,24.94,39.393,"Polyacrylamide/acrylate",40.26,"Comparstic Raman F2Ba Au IAEA 240930.csv",-3480.81965143528,-5447.15768872708
"478",9202.51180194174,1976.19274668236,3448.943,68,65.376,64.789,73.474,"Polyethylene (PE)",39.86,"Comparstic Raman F2Ba Au IAEA 240930.csv",3845.43084888577,-350.011615043444
"598",7228.29338236768,-2779.38311483305,438.471,42.216,19.89,19.89,42.216,"Polyacrylamide/acrylate",37.76,"Comparstic Raman F2Ba Au IAEA 240930.csv",1871.21242931171,-5105.58747655885
"396",4205.8275553664,-2486.60864726027,540.962,40.615,20.787,19.927,43.055,"Polyvinyl Chloride (PVC)",37.71,"Comparstic Raman F2Ba Au IAEA 240930.csv",-1151.25339768957,-4812.81300898607
"95",9449.93493041991,4306.90713559503,822.566,34.835,31.098,29.57,38.212,"Polyacrylamide/acrylate",37.47,"Comparstic Raman F2Ba Au IAEA 240930.csv",4092.85397736394,1980.70277386923
"569",6478.56111834799,2758.64686296019,388.379,22.609,21.813,21.527,24.133,"Polypropylene (PP) Lab bench",37.36,"Comparstic Raman F2Ba Au IAEA 240930.csv",1121.48016529202,432.442501234386
"777",3940.034264217,-985.421916470463,324.281,29.633,17.455,17.455,30.551,"Polyacrylamide/acrylate",37.31,"Comparstic Raman F2Ba Au IAEA 240930.csv",-1417.04668883897,-3311.62627819627
"446",8824.77533201451,-511.242092519264,330.377,36.688,14.271,14.271,36.74,"Polyacrylamide/acrylate",36.6,"Comparstic Raman F2Ba Au IAEA 240930.csv",3467.69437895854,-2837.44645424507
"183",6527.93093052693,659.855777771832,615.112,29.76,26.333,26.117,31.366,"Polyacrylamide/acrylate",36.55,"Comparstic Raman F2Ba Au IAEA 240930.csv",1170.84997747096,-1666.34858395397
"502",9630.76621921485,340.100133775685,331.201,31.55,20.913,20.913,31.661,"Polyvinyl Chloride (PVC)",36.53,"Comparstic Raman F2Ba Au IAEA 240930.csv",4273.68526615888,-1986.10422795012
"632",4167.36502727351,4569.25602124358,339.77,28.836,24.559,24.559,29.852,"Polyvinyl Chloride (PVC)",36.33,"Comparstic Raman F2Ba Au IAEA 240930.csv",-1189.71592578246,2243.05165951778
"107",11052.1575559015,2388.37327161815,3338.378,69.477,62.933,62.933,69.578,"Polyethylene terephtalate (PET)",35.68,"Comparstic Raman F2Ba Au IAEA 240930.csv",5695.07660284553,62.1689098923462
"519",10215.7410867769,4725.40240394906,506.853,26.589,24.997,24.997,28.497,"Polyurethane (PU)",35.35,"Comparstic Raman F2Ba Au IAEA 240930.csv",4858.66013372093,2399.19804222326
"414",7387.31010299054,-1573.84118953339,528.274,38.755,28.879,28.879,38.184,"Polyacrylamide/acrylate",35.09,"Comparstic Raman F2Ba Au IAEA 240930.csv",2030.22914993457,-3900.04555125919
"145",10867.3077940222,3301.14072934503,1139.926,48.779,31.218,31.198,48.796,"Polymethylmethacrylate (PMMA)",35.05,"Comparstic Raman F2Ba Au IAEA 240930.csv",5510.22684096623,974.936367619227
"397",5477.96132034928,6200.18202589897,452.148,35.707,19.059,19.059,35.722,"Polyacrylamide/acrylate",34.5,"Comparstic Raman F2Ba Au IAEA 240930.csv",120.880367293307,3873.97766417317
"629",9168.64181451665,5762.16845970676,557.44,63.616,33.132,33.132,66.237,"Polymethylmethacrylate (PMMA)",33.89,"Comparstic Raman F2Ba Au IAEA 240930.csv",3811.56086146068,3435.96409798096
"271",9507.91575635099,563.41242374786,549.695,32.148,23.537,23.51,32.148,"Polyacrylamide/acrylate",33.86,"Comparstic Raman F2Ba Au IAEA 240930.csv",4150.83480329502,-1762.79193797794
"624",2042.16683324526,227.582887414384,565.184,30.373,27.053,23.418,35.686,"Polyacrylamide/acrylate",33.04,"Comparstic Raman F2Ba Au IAEA 240930.csv",-3314.91411981071,-2098.62147431142
"407",7419.4578876652,2066.3213572881,904.46,34.427,33.62,33.62,35.297,"Polyethylene terephtalate (PET)",32.95,"Comparstic Raman F2Ba Au IAEA 240930.csv",2062.37693460923,-259.883004437704
"465",7120.36867667419,2017.52561269264,353.117,27.64,17.877,17.877,27.823,"Polyethylene terephtalate (PET)",32.67,"Comparstic Raman F2Ba Au IAEA 240930.csv",1763.28772361822,-308.678749033164
"13",1665.57849848499,1605.34508775685,439.954,34.947,17.727,17.727,34.539,"Polyacrylamide/acrylate",32.28,"Comparstic Raman F2Ba Au IAEA 240930.csv",-3691.50245457098,-720.859273968954
"613",8754.16501924696,232.749495665667,324.281,34.976,16.508,16.508,34.098,"Polyacrylamide/acrylate",31.79,"Comparstic Raman F2Ba Au IAEA 240930.csv",3397.08406619099,-2093.45486606014
"655",5200.68667753036,1004.29632785745,483.126,32.605,20.025,20.025,32.605,"Polyvinyl Chloride (PVC)",31.62,"Comparstic Raman F2Ba Au IAEA 240930.csv",-156.394275525613,-1321.90803386835
"721",6391.87691324311,946.31550192637,439.789,28.716,20.909,20.909,28.6,"Polyamide (PA)",31.06,"Comparstic Raman F2Ba Au IAEA 240930.csv",1034.79596018714,-1379.88885979943
"328",11165.2488698463,2972.20000401327,23629.816,226.443,141.155,141.155,228.479,"Polyethylene terephtalate (PET)",30.92,"Comparstic Raman F2Ba Au IAEA 240930.csv",5808.16791679033,645.995642287466
"31",5986.58519930904,1586.40085750214,488.728,30.388,22.294,22.294,30.445,"Polyacrylamide/acrylate",30.35,"Comparstic Raman F2Ba Au IAEA 240930.csv",629.504246253067,-739.803504223664
"244",10436.1830388317,1367.68110819777,519.541,42.473,29.075,29.075,44.777,"Polyacrylamide/acrylate",30.26,"Comparstic Raman F2Ba Au IAEA 240930.csv",5079.10208577573,-958.523253528034
"322",8478.03851159499,-1456.1573349208,492.847,30.992,22.006,22.006,30.85,"Polycarbonate (PC)",29.63,"Comparstic Raman F2Ba Au IAEA 240930.csv",3120.95755853902,-3782.3616966466
"781",5922.8636975432,-3097.41655607877,336.145,22.326,20.702,20.702,23.537,"Polyacrylamide/acrylate",29.52,"Comparstic Raman F2Ba Au IAEA 240930.csv",565.782744487227,-5423.62091780457
"265",5103.09518833943,5025.06568252354,2849.156,61.57,60.502,57.315,71.184,"Polycarbonate (PC)",29.33,"Comparstic Raman F2Ba Au IAEA 240930.csv",-253.985764716543,2698.86132079774
"29",8276.54078979491,829.20571489726,555.298,33.019,31.842,31.842,36.456,"Polyacrylamide/acrylate",29.32,"Comparstic Raman F2Ba Au IAEA 240930.csv",2919.45983673894,-1496.99864682854
"110",9480.93457992761,749.984388377568,707.387,31.516,31.027,29.852,36.2,"Polyvinyl Chloride (PVC)",29.29,"Comparstic Raman F2Ba Au IAEA 240930.csv",4123.85362687164,-1576.21997334824
"424",5576.12687712368,6127.84951038099,468.296,71.017,32.456,32.456,70.542,"Polycarbonate (PC)",28.53,"Comparstic Raman F2Ba Au IAEA 240930.csv",219.045924067707,3801.64514865519
"683",2960.6749668069,3648.45161734803,611.651,31.841,25.042,23.965,35.316,"Polyacrylamide/acrylate",28.51,"Comparstic Raman F2Ba Au IAEA 240930.csv",-2396.40598624907,1322.24725562223
"659",7457.34634817462,5653.09561884632,84850.328,1185.804,415.348,415.348,1176.006,"Polycarbonate (PC)",28.18,"Comparstic Raman F2Ba Au IAEA 240930.csv",2100.26539511865,3326.89125712052
"765",2456.64362851495,-1967.07748421447,318.843,33.561,14.015,14.015,32.722,"Polyacrylamide/acrylate",27.44,"Comparstic Raman F2Ba Au IAEA 240930.csv",-2900.43732454102,-4293.28184594027
"126",4328.1039506468,4279.92595917166,1583.175,121.273,26.707,26.707,95.869,"Polycarbonate (PC)",27.39,"Comparstic Raman F2Ba Au IAEA 240930.csv",-1028.97700240917,1953.72159744586
"720",8462.53868684114,-914.811603702911,870.351,111.232,21.854,21.849,107.165,"Polycarbonate (PC)",26.42,"Comparstic Raman F2Ba Au IAEA 240930.csv",3105.45773378517,-3241.01596542871
"448",8963.12561963224,2879.20105549015,2879.145,95.239,40.25,40.25,95.212,"Polyamide (PA)",26.37,"Comparstic Raman F2Ba Au IAEA 240930.csv",3606.04466657627,552.996693764346
"375",5516.42384844217,-1524.47137735445,365.145,39.494,21.009,21.009,39.781,"Polycarbonate (PC)",26.31,"Comparstic Raman F2Ba Au IAEA 240930.csv",159.342895386198,-3850.67573908025
"633",11937.943837205,209.212724743151,740.342,31.827,30.572,29.277,33.947,"Polycarbonate (PC)",26.07,"Comparstic Raman F2Ba Au IAEA 240930.csv",6580.86288414903,-2116.99163698265
"356",830.310164527369,-3798.92714308647,727.16,37.614,25.403,25.403,37.226,"Polycarbonate (PC)",25.87,"Comparstic Raman F2Ba Au IAEA 240930.csv",-4526.7707885286,-6125.13150481227
"645",2959.52683163995,5721.40966127997,315.712,30.081,15.385,15.385,30.445,"Polyacrylamide/acrylate",25.42,"Comparstic Raman F2Ba Au IAEA 240930.csv",-2397.55412141602,3395.20529955417
"539",4700.09974473926,-4153.12684209118,427.101,54.024,14.337,14.337,53.388,"Polyethylene terephtalate (PET)",25.03,"Comparstic Raman F2Ba Au IAEA 240930.csv",-656.981208316713,-6479.33120381698
"681",4041.64422649226,142.620885059931,487.08,56.924,33.3,33.193,58.048,"Polyacrylamide/acrylate",24.98,"Comparstic Raman F2Ba Au IAEA 240930.csv",-1315.43672656371,-2183.58347666587
"345",6074.41753958087,1275.83029484161,672.454,36.5,25.286,24.915,38.439,"Polyvinyl Chloride (PVC)",24.93,"Comparstic Raman F2Ba Au IAEA 240930.csv",717.336586524897,-1050.37406688419
"320",5103.09518833943,4931.49266641695,503.228,137.518,19.988,19.988,137.609,"Polycarbonate (PC)",24.35,"Comparstic Raman F2Ba Au IAEA 240930.csv",-253.985764716543,2605.28830469115
"483",10459.1457421708,2855.66428456764,453.301,32.862,19.768,19.768,33.87,"Polycarbonate (PC)",24.27,"Comparstic Raman F2Ba Au IAEA 240930.csv",5102.06478911483,529.459922841836
"336",3444.03987209372,-360.836385648545,416.061,28.04,19.484,19.484,27.984,"Polyacrylamide/acrylate",24.02,"Comparstic Raman F2Ba Au IAEA 240930.csv",-1913.04108096225,-2687.04074737435
"344",5867.17914194603,3034.77337061216,336.639,24.679,21.813,21.47,28.683,"Polyurethane (PU)",23.87,"Comparstic Raman F2Ba Au IAEA 240930.csv",510.098188890057,708.569008886356
"33",9734.09838424054,-1065.21731057363,379.811,31.321,24.389,22.618,34.504,"Polyvinyl Chloride (PVC)",23.57,"Comparstic Raman F2Ba Au IAEA 240930.csv",4377.01743118457,-3391.42167229943
"732",9930.42949778934,1710.97352311644,692.392,35.577,27.358,26.818,36.74,"Polyacrylamide/acrylate",23.21,"Comparstic Raman F2Ba Au IAEA 240930.csv",4573.34854473337,-615.230838609364
"680",9654.30299013737,2642.68521109803,853.379,44.169,26.914,26.914,44.158,"Polyvinyl Chloride (PVC)",23.13,"Comparstic Raman F2Ba Au IAEA 240930.csv",4297.2220370814,316.480849372226
"635",2183.96152636384,-779.331654002569,618.572,46.276,23.544,23.544,46.81,"Polyether sulphone (PES)",22.99,"Comparstic Raman F2Ba Au IAEA 240930.csv",-3173.11942669213,-3105.53601572837
"756",8420.05768566391,2560.01947907748,848.93,43.055,25.833,25.811,43.055,"Polyamide (PA)",22.83,"Comparstic Raman F2Ba Au IAEA 240930.csv",3062.97673260794,233.815117351676
"276",7057.22124249183,6420.04991037029,384.259,31.191,16.949,16.949,31.574,"Polyether sulphone (PES)",22.81,"Comparstic Raman F2Ba Au IAEA 240930.csv",1700.14028943586,4093.84554864449
"416",5019.85538873541,3972.79980201199,721.887,35.664,28.489,28.483,37.314,"Polycarbonate (PC)",21.8,"Comparstic Raman F2Ba Au IAEA 240930.csv",-337.225564320563,1646.59544028619
"51",9711.1356809015,4340.77712302012,1031.832,39.037,38.463,36.89,41.874,"Polyethylene naphtalate (PEN)",21.69,"Comparstic Raman F2Ba Au IAEA 240930.csv",4354.05472784553,2014.57276129432
"68",2266.62725838439,4332.16610926798,357.895,21.241,21.241,21.14,22.51,"Polyether sulphone (PES)",21.6,"Comparstic Raman F2Ba Au IAEA 240930.csv",-3090.45369467158,2005.96174754218
"321",3962.99696755605,-1446.39818600171,353.941,43.12,11.173,11.173,42.216,"Polycarbonate (PC)",21.55,"Comparstic Raman F2Ba Au IAEA 240930.csv",-1394.08398549992,-3772.60254772751
"37",6301.74830263738,5406.8206255351,365.804,25.562,22.429,22.365,26.981,"Polyvinyl Chloride (PVC)",21.55,"Comparstic Raman F2Ba Au IAEA 240930.csv",944.667349581408,3080.6162638093
"609",9505.0454184336,3737.43209278682,337.628,27.742,18.579,18.579,28.129,"Polyphenylene sulphide (PPS)",21.38,"Comparstic Raman F2Ba Au IAEA 240930.csv",4147.96446537763,1411.22773106102
"255",3641.51912080947,4088.76145387414,5635.531,92.649,83.17,79.862,103.463,"Polyethylene terephtalate (PET)",21.11,"Comparstic Raman F2Ba Au IAEA 240930.csv",-1715.5618322465,1762.55709214834
"197",6905.66740045416,2239.11569991438,667.84,110.737,26.686,26.686,103.906,"Polycarbonate (PC)",21.02,"Comparstic Raman F2Ba Au IAEA 240930.csv",1548.58644739819,-87.0886618114237
"313",10592.9034891207,530.11650390625,450.17,30.135,19.969,19.969,30.135,"Polyether sulphone (PES)",20.09,"Comparstic Raman F2Ba Au IAEA 240930.csv",5235.82253606473,-1796.08785781955
"789",7289.71861379962,2525.00135648545,426.607,32.998,27.289,27.289,33.632,"Polycarbonate (PC)",20.02,"Comparstic Raman F2Ba Au IAEA 240930.csv",1932.63766074365,198.796994759646
"82",4621.45248580305,5232.30408015839,521.519,194.067,11.071,11.071,192.887,"Polyphenylene sulphide (PPS)",20.01,"Comparstic Raman F2Ba Au IAEA 240930.csv",-735.628467252923,2906.09971843259
"662",3282.72688113695,186.824088987586,350.48,25.573,19.079,18.62,25.573,"Polyphenylene sulphide (PPS)",19.93,"Comparstic Raman F2Ba Au IAEA 240930.csv",-2074.35407191902,-2139.38027273822
"523",531.220953536359,1131.16526380565,322.633,37.473,19.879,19.879,37.751,"Polycarbonate (PC)",19.82,"Comparstic Raman F2Ba Au IAEA 240930.csv",-4825.85999951961,-1195.03909792015
"15",1097.25159084372,-8.9329569777401,766.542,31.366,30.729,30.729,33.403,"Polyphenylene sulphide (PPS)",19.65,"Comparstic Raman F2Ba Au IAEA 240930.csv",-4259.82936221225,-2335.13731870354
"772",2832.65789569175,-1969.37375454837,398.925,28.096,22.284,22.284,28.129,"Polyacrylamide/acrylate",19.56,"Comparstic Raman F2Ba Au IAEA 240930.csv",-2524.42305736422,-4295.57811627417
"143",4981.96692822599,-3375.26526648116,390.686,27.538,19.409,19.409,29.043,"Polyether sulphone (PES)",19.52,"Comparstic Raman F2Ba Au IAEA 240930.csv",-375.114024829983,-5701.46962820696
"252",8876.44141452735,3118.01317021618,642.63,43.055,23.537,23.537,43.261,"Polyether sulphone (PES)",19.46,"Comparstic Raman F2Ba Au IAEA 240930.csv",3519.36046147138,791.808808490376
"263",4322.93734239551,5027.93602044092,12484.973,441.838,69.273,69.273,440.951,"Polyphenylene sulphide (PPS)",19.34,"Comparstic Raman F2Ba Au IAEA 240930.csv",-1034.14361066046,2701.73165871512
"312",5260.38970621186,4986.02908684717,318.349,28.5,14.807,14.807,28.24,"Polyethylene (PE)",19.32,"Comparstic Raman F2Ba Au IAEA 240930.csv",-96.6912468441124,2659.82472512137
"150",5661.66294706161,1483.64276005993,314.724,24.206,17.788,17.788,23.619,"Polyether sulphone (PES)",19.06,"Comparstic Raman F2Ba Au IAEA 240930.csv",304.581994005637,-842.561601665874
"560",5761.55070658644,-4168.62666684503,318.514,21.208,19.552,19.552,23.417,"Polycarbonate (PC)",18.8,"Comparstic Raman F2Ba Au IAEA 240930.csv",404.469753530468,-6494.83102857083
